Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,source_league,source_season,source_provider
BUNDESLIGA,17/09/2023,1. FC Heidenheim 1846,SV Werder Bremen,4,2,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,17/09/2023,SV Darmstadt 98,Borussia Mönchengladbach,3,3,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,22/09/2023,VfB Stuttgart,SV Darmstadt 98,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,23/09/2023,1. FC Union Berlin,TSG 1899 Hoffenheim,0,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,23/09/2023,Borussia Dortmund,VfL Wolfsburg,1,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,23/09/2023,Borussia Mönchengladbach,RB Leipzig,0,1,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,23/09/2023,FC Augsburg,1. FSV Mainz 05,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,23/09/2023,FC Bayern München,VfL Bochum 1848,7,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,23/09/2023,SV Werder Bremen,1. FC Köln,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,24/09/2023,Bayer 04 Leverkusen,1. FC Heidenheim 1846,4,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,24/09/2023,Eintracht Frankfurt,SC Freiburg,0,0,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,29/09/2023,TSG 1899 Hoffenheim,Borussia Dortmund,1,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,30/09/2023,1. FC Heidenheim 1846,1. FC Union Berlin,1,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,30/09/2023,1. FC Köln,VfB Stuttgart,0,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,30/09/2023,1. FSV Mainz 05,Bayer 04 Leverkusen,0,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,30/09/2023,RB Leipzig,FC Bayern München,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,30/09/2023,VfL Bochum 1848,Borussia Mönchengladbach,1,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,30/09/2023,VfL Wolfsburg,Eintracht Frankfurt,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,01/10/2023,SC Freiburg,FC Augsburg,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,01/10/2023,SV Darmstadt 98,SV Werder Bremen,4,2,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,06/10/2023,Borussia Mönchengladbach,1. FSV Mainz 05,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,07/10/2023,Borussia Dortmund,1. FC Union Berlin,4,2,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,07/10/2023,FC Augsburg,SV Darmstadt 98,1,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,07/10/2023,RB Leipzig,VfL Bochum 1848,0,0,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,07/10/2023,SV Werder Bremen,TSG 1899 Hoffenheim,2,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,07/10/2023,VfB Stuttgart,VfL Wolfsburg,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,08/10/2023,Bayer 04 Leverkusen,1. FC Köln,3,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,08/10/2023,Eintracht Frankfurt,1. FC Heidenheim 1846,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,08/10/2023,FC Bayern München,SC Freiburg,3,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,20/10/2023,Borussia Dortmund,SV Werder Bremen,1,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,21/10/2023,1. FC Union Berlin,VfB Stuttgart,0,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,21/10/2023,1. FSV Mainz 05,FC Bayern München,1,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,21/10/2023,SC Freiburg,VfL Bochum 1848,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,21/10/2023,SV Darmstadt 98,RB Leipzig,1,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,21/10/2023,TSG 1899 Hoffenheim,Eintracht Frankfurt,1,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,21/10/2023,VfL Wolfsburg,Bayer 04 Leverkusen,1,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,22/10/2023,1. FC Heidenheim 1846,FC Augsburg,2,5,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,22/10/2023,1. FC Köln,Borussia Mönchengladbach,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,27/10/2023,VfL Bochum 1848,1. FSV Mainz 05,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,28/10/2023,Borussia Mönchengladbach,1. FC Heidenheim 1846,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,28/10/2023,FC Augsburg,VfL Wolfsburg,3,2,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,28/10/2023,FC Bayern München,SV Darmstadt 98,8,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,28/10/2023,RB Leipzig,1. FC Köln,6,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,28/10/2023,SV Werder Bremen,1. FC Union Berlin,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,28/10/2023,VfB Stuttgart,TSG 1899 Hoffenheim,2,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,29/10/2023,Bayer 04 Leverkusen,SC Freiburg,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,29/10/2023,Eintracht Frankfurt,Borussia Dortmund,3,3,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,03/11/2023,SV Darmstadt 98,VfL Bochum 1848,1,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,04/11/2023,1. FC Köln,FC Augsburg,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,04/11/2023,1. FC Union Berlin,Eintracht Frankfurt,0,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,04/11/2023,1. FSV Mainz 05,RB Leipzig,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,04/11/2023,Borussia Dortmund,FC Bayern München,0,4,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,04/11/2023,SC Freiburg,Borussia Mönchengladbach,3,3,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,04/11/2023,TSG 1899 Hoffenheim,Bayer 04 Leverkusen,2,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,05/11/2023,1. FC Heidenheim 1846,VfB Stuttgart,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,05/11/2023,VfL Wolfsburg,SV Werder Bremen,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,10/11/2023,Borussia Mönchengladbach,VfL Wolfsburg,4,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,11/11/2023,FC Augsburg,TSG 1899 Hoffenheim,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,11/11/2023,FC Bayern München,1. FC Heidenheim 1846,4,2,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,11/11/2023,SV Darmstadt 98,1. FSV Mainz 05,0,0,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,11/11/2023,VfB Stuttgart,Borussia Dortmund,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,11/11/2023,VfL Bochum 1848,1. FC Köln,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,12/11/2023,Bayer 04 Leverkusen,1. FC Union Berlin,4,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,12/11/2023,RB Leipzig,SC Freiburg,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,12/11/2023,SV Werder Bremen,Eintracht Frankfurt,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,24/11/2023,1. FC Köln,FC Bayern München,0,1,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,25/11/2023,1. FC Union Berlin,FC Augsburg,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,25/11/2023,Borussia Dortmund,Borussia Mönchengladbach,4,2,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,25/11/2023,Eintracht Frankfurt,VfB Stuttgart,1,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,25/11/2023,SC Freiburg,SV Darmstadt 98,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,25/11/2023,SV Werder Bremen,Bayer 04 Leverkusen,0,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,25/11/2023,VfL Wolfsburg,RB Leipzig,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,26/11/2023,1. FC Heidenheim 1846,VfL Bochum 1848,0,0,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,26/11/2023,TSG 1899 Hoffenheim,1. FSV Mainz 05,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,01/12/2023,SV Darmstadt 98,1. FC Köln,0,1,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/12/2023,Borussia Mönchengladbach,TSG 1899 Hoffenheim,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/12/2023,RB Leipzig,1. FC Heidenheim 1846,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/12/2023,VfB Stuttgart,SV Werder Bremen,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/12/2023,VfL Bochum 1848,VfL Wolfsburg,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,03/12/2023,1. FSV Mainz 05,SC Freiburg,0,1,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,03/12/2023,Bayer 04 Leverkusen,Borussia Dortmund,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,03/12/2023,FC Augsburg,Eintracht Frankfurt,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,08/12/2023,TSG 1899 Hoffenheim,VfL Bochum 1848,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,09/12/2023,1. FC Heidenheim 1846,SV Darmstadt 98,3,2,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,09/12/2023,1. FC Union Berlin,Borussia Mönchengladbach,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,09/12/2023,Borussia Dortmund,RB Leipzig,2,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,09/12/2023,Eintracht Frankfurt,FC Bayern München,5,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,09/12/2023,SV Werder Bremen,FC Augsburg,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,09/12/2023,VfL Wolfsburg,SC Freiburg,0,1,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,10/12/2023,1. FC Köln,1. FSV Mainz 05,0,0,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,10/12/2023,VfB Stuttgart,Bayer 04 Leverkusen,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,15/12/2023,Borussia Mönchengladbach,SV Werder Bremen,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/12/2023,1. FSV Mainz 05,1. FC Heidenheim 1846,0,1,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/12/2023,FC Augsburg,Borussia Dortmund,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/12/2023,RB Leipzig,TSG 1899 Hoffenheim,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/12/2023,SV Darmstadt 98,VfL Wolfsburg,0,1,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/12/2023,VfL Bochum 1848,1. FC Union Berlin,3,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,17/12/2023,Bayer 04 Leverkusen,Eintracht Frankfurt,3,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,17/12/2023,FC Bayern München,VfB Stuttgart,3,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,17/12/2023,SC Freiburg,1. FC Köln,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,19/12/2023,Borussia Dortmund,1. FSV Mainz 05,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,19/12/2023,SV Werder Bremen,RB Leipzig,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,19/12/2023,TSG 1899 Hoffenheim,SV Darmstadt 98,3,3,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,20/12/2023,1. FC Heidenheim 1846,SC Freiburg,3,2,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,20/12/2023,1. FC Union Berlin,1. FC Köln,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,20/12/2023,Bayer 04 Leverkusen,VfL Bochum 1848,4,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,20/12/2023,Eintracht Frankfurt,Borussia Mönchengladbach,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,20/12/2023,VfB Stuttgart,FC Augsburg,3,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,20/12/2023,VfL Wolfsburg,FC Bayern München,1,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,12/01/2024,FC Bayern München,TSG 1899 Hoffenheim,3,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,13/01/2024,1. FC Köln,1. FC Heidenheim 1846,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,13/01/2024,1. FSV Mainz 05,VfL Wolfsburg,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,13/01/2024,FC Augsburg,Bayer 04 Leverkusen,0,1,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,13/01/2024,RB Leipzig,Eintracht Frankfurt,0,1,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,13/01/2024,SC Freiburg,1. FC Union Berlin,0,0,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,13/01/2024,SV Darmstadt 98,Borussia Dortmund,0,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,14/01/2024,Borussia Mönchengladbach,VfB Stuttgart,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,14/01/2024,VfL Bochum 1848,SV Werder Bremen,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,20/01/2024,1. FC Heidenheim 1846,VfL Wolfsburg,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,20/01/2024,1. FC Köln,Borussia Dortmund,0,4,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,20/01/2024,RB Leipzig,Bayer 04 Leverkusen,2,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,20/01/2024,SC Freiburg,TSG 1899 Hoffenheim,3,2,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,20/01/2024,SV Darmstadt 98,Eintracht Frankfurt,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,20/01/2024,VfL Bochum 1848,VfB Stuttgart,1,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,21/01/2024,Borussia Mönchengladbach,FC Augsburg,1,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,21/01/2024,FC Bayern München,SV Werder Bremen,0,1,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,24/01/2024,FC Bayern München,1. FC Union Berlin,1,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,26/01/2024,Eintracht Frankfurt,1. FSV Mainz 05,1,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,27/01/2024,Bayer 04 Leverkusen,Borussia Mönchengladbach,0,0,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,27/01/2024,FC Augsburg,FC Bayern München,2,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,27/01/2024,SV Werder Bremen,SC Freiburg,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,27/01/2024,TSG 1899 Hoffenheim,1. FC Heidenheim 1846,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,27/01/2024,VfB Stuttgart,RB Leipzig,5,2,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,27/01/2024,VfL Wolfsburg,1. FC Köln,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,28/01/2024,1. FC Union Berlin,SV Darmstadt 98,1,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,28/01/2024,Borussia Dortmund,VfL Bochum 1848,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/02/2024,1. FC Heidenheim 1846,Borussia Dortmund,0,0,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,03/02/2024,1. FC Köln,Eintracht Frankfurt,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,03/02/2024,1. FSV Mainz 05,SV Werder Bremen,0,1,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,03/02/2024,FC Bayern München,Borussia Mönchengladbach,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,03/02/2024,SC Freiburg,VfB Stuttgart,1,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,03/02/2024,SV Darmstadt 98,Bayer 04 Leverkusen,0,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,03/02/2024,VfL Bochum 1848,FC Augsburg,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,04/02/2024,RB Leipzig,1. FC Union Berlin,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,04/02/2024,VfL Wolfsburg,TSG 1899 Hoffenheim,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,07/02/2024,1. FSV Mainz 05,1. FC Union Berlin,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,09/02/2024,Borussia Dortmund,SC Freiburg,3,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,10/02/2024,1. FC Union Berlin,VfL Wolfsburg,1,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,10/02/2024,Bayer 04 Leverkusen,FC Bayern München,3,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,10/02/2024,Borussia Mönchengladbach,SV Darmstadt 98,0,0,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,10/02/2024,Eintracht Frankfurt,VfL Bochum 1848,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,10/02/2024,FC Augsburg,RB Leipzig,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,10/02/2024,SV Werder Bremen,1. FC Heidenheim 1846,1,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,11/02/2024,TSG 1899 Hoffenheim,1. FC Köln,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,11/02/2024,VfB Stuttgart,1. FSV Mainz 05,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/02/2024,1. FC Köln,SV Werder Bremen,0,1,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,17/02/2024,1. FC Heidenheim 1846,Bayer 04 Leverkusen,1,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,17/02/2024,1. FSV Mainz 05,FC Augsburg,1,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,17/02/2024,RB Leipzig,Borussia Mönchengladbach,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,17/02/2024,SV Darmstadt 98,VfB Stuttgart,1,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,17/02/2024,TSG 1899 Hoffenheim,1. FC Union Berlin,0,1,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,17/02/2024,VfL Wolfsburg,Borussia Dortmund,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,18/02/2024,SC Freiburg,Eintracht Frankfurt,3,3,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,18/02/2024,VfL Bochum 1848,FC Bayern München,3,2,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,23/02/2024,Bayer 04 Leverkusen,1. FSV Mainz 05,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,24/02/2024,1. FC Union Berlin,1. FC Heidenheim 1846,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,24/02/2024,Borussia Mönchengladbach,VfL Bochum 1848,5,2,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,24/02/2024,FC Bayern München,RB Leipzig,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,24/02/2024,SV Werder Bremen,SV Darmstadt 98,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,24/02/2024,VfB Stuttgart,1. FC Köln,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,25/02/2024,Borussia Dortmund,TSG 1899 Hoffenheim,2,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,25/02/2024,Eintracht Frankfurt,VfL Wolfsburg,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,25/02/2024,FC Augsburg,SC Freiburg,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,01/03/2024,SC Freiburg,FC Bayern München,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/03/2024,1. FC Heidenheim 1846,Eintracht Frankfurt,1,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/03/2024,1. FC Union Berlin,Borussia Dortmund,0,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/03/2024,1. FSV Mainz 05,Borussia Mönchengladbach,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/03/2024,SV Darmstadt 98,FC Augsburg,0,6,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/03/2024,VfL Bochum 1848,RB Leipzig,1,4,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,02/03/2024,VfL Wolfsburg,VfB Stuttgart,2,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,03/03/2024,1. FC Köln,Bayer 04 Leverkusen,0,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,03/03/2024,TSG 1899 Hoffenheim,SV Werder Bremen,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,08/03/2024,VfB Stuttgart,1. FC Union Berlin,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,09/03/2024,Borussia Mönchengladbach,1. FC Köln,3,3,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,09/03/2024,FC Augsburg,1. FC Heidenheim 1846,1,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,09/03/2024,FC Bayern München,1. FSV Mainz 05,8,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,09/03/2024,RB Leipzig,SV Darmstadt 98,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,09/03/2024,SV Werder Bremen,Borussia Dortmund,1,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,10/03/2024,Bayer 04 Leverkusen,VfL Wolfsburg,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,10/03/2024,Eintracht Frankfurt,TSG 1899 Hoffenheim,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,10/03/2024,VfL Bochum 1848,SC Freiburg,1,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,15/03/2024,1. FC Köln,RB Leipzig,1,5,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/03/2024,1. FC Heidenheim 1846,Borussia Mönchengladbach,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/03/2024,1. FC Union Berlin,SV Werder Bremen,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/03/2024,1. FSV Mainz 05,VfL Bochum 1848,2,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/03/2024,SV Darmstadt 98,FC Bayern München,2,5,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/03/2024,TSG 1899 Hoffenheim,VfB Stuttgart,0,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,16/03/2024,VfL Wolfsburg,FC Augsburg,1,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,17/03/2024,Borussia Dortmund,Eintracht Frankfurt,3,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,17/03/2024,SC Freiburg,Bayer 04 Leverkusen,2,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,30/03/2024,Bayer 04 Leverkusen,TSG 1899 Hoffenheim,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,30/03/2024,Borussia Mönchengladbach,SC Freiburg,0,3,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,30/03/2024,Eintracht Frankfurt,1. FC Union Berlin,0,0,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,30/03/2024,FC Bayern München,Borussia Dortmund,0,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,30/03/2024,RB Leipzig,1. FSV Mainz 05,0,0,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,30/03/2024,SV Werder Bremen,VfL Wolfsburg,0,2,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,31/03/2024,FC Augsburg,1. FC Köln,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,31/03/2024,VfB Stuttgart,1. FC Heidenheim 1846,3,3,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,31/03/2024,VfL Bochum 1848,SV Darmstadt 98,2,2,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,05/04/2024,Eintracht Frankfurt,SV Werder Bremen,1,1,D,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,06/04/2024,1. FC Heidenheim 1846,FC Bayern München,3,2,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,06/04/2024,1. FC Köln,VfL Bochum 1848,2,1,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,06/04/2024,1. FC Union Berlin,Bayer 04 Leverkusen,0,1,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,06/04/2024,1. FSV Mainz 05,SV Darmstadt 98,4,0,H,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,06/04/2024,Borussia Dortmund,VfB Stuttgart,0,1,A,BUNDESLIGA,2023-24,openfootball
BUNDESLIGA,06/04/2024,SC Freiburg,RB Leipzig,1,4,A,BUNDESLIGA,2023-24,openfootball
